sym,setup,session,time,dir,entry,sl,tp,risk,outcome,gross_r,managed_r,fill_idx,exit_idx
ETHUSD,reprise,london,2025-09-21 09:45:00,BUY,4484.38,4477.007142857143,4499.125714285714,7.372857142857356,SL,-1.0,-1.0,225746,225749
ETHUSD,reprise,ny_am,2025-09-24 16:55:00,SELL,4158.0,4175.587285714286,4122.825428571427,17.587285714285827,SL,-1.0,-1.0,226696,226702
ETHUSD,reprise,ny_am,2025-10-02 16:50:00,BUY,4396.65,4381.432142857143,4427.085714285713,15.217857142856701,SL,-1.0,0.90559999999999,229002,229008
ETHUSD,reprise,ny_am,2025-10-03 16:20:00,BUY,4471.87,4461.337714285714,4492.934571428572,10.532285714285536,SL,-1.0,0.9056000000000061,229284,229288
ETHUSD,reprise,ny_am,2025-10-09 17:30:00,SELL,4339.27,4370.852714285715,4276.104571428572,31.582714285714246,FLAT,-0.1301344768159696,-0.1301344768159696,230982,230983
ETHUSD,reprise,ny_am,2025-10-16 17:40:00,BUY,4018.4,3988.0851428571427,4079.029714285715,30.314857142857363,FLAT,-0.15998755914119958,-0.15998755914119958,232999,232999
ETHUSD,reprise,london,2025-10-29 11:10:00,SELL,4001.24,4007.637142857143,3988.445714285713,6.397142857143081,TP,2.0,0.9056000000000073,236663,236666
ETHUSD,reprise,london,2025-11-01 09:05:00,BUY,3857.98,3851.6020000000003,3870.736,6.377999999999702,TP,2.0,0.0,237503,237518
ETHUSD,reprise,london,2025-11-02 09:50:00,BUY,3898.7,3892.79,3910.519999999999,5.9099999999998545,SL,-1.0,0.0,237801,237809
ETHUSD,reprise,london,2025-11-05 10:20:00,SELL,3305.97,3326.1865714285714,3265.536857142857,20.21657142857157,FLAT,0.004946437151978281,0.0,238670,238687
ETHUSD,reprise,london,2025-11-10 09:05:00,BUY,3608.66,3599.7807142857146,3626.4185714285704,8.879285714285288,SL,-1.0,0.0,240099,240106
ETHUSD,reprise,london,2025-11-12 09:55:00,SELL,3437.71,3447.58,3417.9700000000003,9.86999999999989,SL,-1.0,-1.0,240683,240684
ETHUSD,reprise,ny_am,2025-11-20 16:00:00,SELL,2999.47,3024.19,2950.0299999999993,24.720000000000255,FLAT,1.829692556634286,0.9056000000000004,243059,243079
ETHUSD,reprise,london,2025-11-21 09:35:00,SELL,2723.75,2771.9951428571426,2627.2597142857144,48.24514285714258,FLAT,0.8974996742825422,0.8974996742825422,243268,243295
ETHUSD,reprise,ny_am,2025-11-22 17:40:00,SELL,2736.46,2748.2657142857142,2712.8485714285716,11.805714285714203,FLAT,-0.07369312681509292,-0.07369312681509292,243655,243655
ETHUSD,reprise,london,2025-12-02 10:15:00,SELL,2795.01,2805.1297142857143,2774.7705714285717,10.119714285714053,SL,-1.0,-1.0,246446,246452
ETHUSD,reprise,ny_am,2025-12-03 16:40:00,BUY,3075.42,3050.305857142857,3125.6482857142864,25.11414285714318,FLAT,0.3639383614241167,0.0,246809,246822
ETHUSD,reprise,london,2025-12-06 10:25:00,SELL,3021.46,3035.293285714286,2993.793428571428,13.833285714285921,FLAT,-0.4987968977517986,-0.4987968977517986,247605,247614
ETHUSD,reprise,ny_am,2025-12-13 16:25:00,SELL,3104.21,3115.7127142857144,3081.204571428572,11.502714285714319,SL,-1.0,-1.0,249685,249690
ETHUSD,reprise,ny_am,2025-12-21 15:30:00,SELL,2966.5,2974.3827142857144,2950.734571428571,7.882714285714428,SL,-1.0,-1.0,251983,251983
ETHUSD,reprise,london,2025-12-24 09:55:00,SELL,2936.71,2942.0071428571428,2926.115714285714,5.297142857142717,TP,2.0,0.0,252777,252778
ETHUSD,reprise,ny_am,2025-12-24 16:35:00,SELL,2918.36,2932.188142857143,2890.7037142857143,13.828142857142666,FLAT,-0.4013554139074416,0.0,252856,252869
ETHUSD,reprise,ny_am,2025-12-27 17:30:00,BUY,2926.63,2924.684142857143,2930.521714285714,1.9458571428572213,FLAT,-0.709199030908184,0.0,253729,253733
ETHUSD,reprise,london,2025-12-28 10:05:00,BUY,2938.06,2936.0192857142856,2942.141428571428,2.04071428571433,TP,2.0,0.0,253932,253934
ETHUSD,reprise,london,2025-12-30 10:05:00,BUY,2972.84,2947.9675714285713,3022.584857142858,24.872428571428827,FLAT,0.45954499244716196,0.0,254506,254525
ETHUSD,reprise,ny_am,2026-01-08 16:05:00,SELL,3089.13,3097.3618571428574,3072.6662857142856,8.23185714285728,TP,2.0,0.9055999999999977,257168,257171
ETHUSD,reprise,ny_am,2026-01-11 16:55:00,BUY,3116.82,3112.3708571428574,3125.7182857142857,4.4491428571427605,SL,-1.0,0.0,258044,258050
ETHUSD,reprise,london,2026-01-17 11:10:00,SELL,3294.53,3295.416857142857,3292.7562857142866,0.8868571428570249,SL,-1.0,0.0,259703,259705
ETHUSD,reprise,ny_am,2026-01-20 16:15:00,SELL,3081.26,3089.596,3064.5880000000006,8.335999999999785,TP,2.0,1.42359999999999,260629,260629
ETHUSD,reprise,ny_am,2026-01-25 16:20:00,SELL,2934.22,2937.7647142857145,2927.130571428571,3.54471428571469,TP,2.0,1.4235999999999556,262077,262083
ETHUSD,reprise,london,2026-01-29 10:00:00,SELL,2959.86,2963.8924285714284,2951.7951428571437,4.032428571428227,SL,-1.0,-1.0,263147,263147
ETHUSD,reprise,london,2026-01-30 10:30:00,SELL,2737.8,2747.9585714285713,2717.482857142858,10.158571428571122,TP,2.0,0.9055999999999982,263442,263451
ETHUSD,reprise,ny_am,2026-01-30 17:25:00,SELL,2726.17,2746.9348571428573,2684.6402857142857,20.76485714285718,FLAT,-0.06501369071370135,-0.06501369071370135,263521,263525
ETHUSD,reprise,london,2026-01-31 09:35:00,SELL,2681.39,2692.825428571429,2658.519142857142,11.435428571428929,TP,2.0,1.4235999999999955,263718,263721
ETHUSD,reprise,ny_am,2026-02-01 16:30:00,SELL,2365.08,2376.4705714285715,2342.298857142857,11.390571428571548,SL,-1.0,-1.0,264087,264087
ETHUSD,reprise,ny_am,2026-02-13 16:30:00,BUY,1971.11,1965.4275714285714,1982.4748571428568,5.682428571428545,SL,-1.0,-1.0,267541,267541
ETHUSD,reprise,ny_am,2026-02-19 15:40:00,SELL,1924.92,1936.231857142857,1902.2962857142861,11.31185714285698,SL,-1.0,0.905599999999998,269262,269269
ETHUSD,reprise,london,2026-03-13 10:35:00,BUY,2101.19,2092.8171428571427,2117.9357142857148,8.372857142857356,FLAT,1.3281010066541077,0.0,275534,275548
ETHUSD,reprise,ny_am,2026-03-17 15:35:00,BUY,2332.02,2314.1865714285714,2367.686857142857,17.833428571428612,SL,-1.0,0.9056000000000008,276745,276768
ETHUSD,reprise,london,2026-03-27 10:40:00,SELL,2042.31,2057.2585714285715,2012.4128571428566,14.94857142857154,FLAT,0.18061926605504755,0.18061926605504755,279566,279580
ETHUSD,reprise,london,2026-03-29 09:45:00,BUY,2002.54,2000.5225714285716,2006.574857142857,2.017428571428354,SL,-1.0,-1.0,280121,280121
ETHUSD,reprise,ny_am,2026-04-01 15:45:00,BUY,2129.3,2119.4191428571426,2149.0617142857154,9.880857142857622,SL,-1.0,-1.0,281055,281057
ETHUSD,reprise,london,2026-04-19 09:15:00,SELL,2326.99,2331.139142857143,2318.691714285714,4.149142857143033,TP,2.0,1.423600000000019,286161,286170
ETHUSD,reprise,ny_am,2026-04-28 16:05:00,SELL,2274.0,2278.0182857142854,2265.963428571429,4.018285714285412,SL,-1.0,0.0,288840,288842
ETHUSD,reprise,ny_am,2026-05-01 16:50:00,BUY,2309.61,2304.414714285714,2320.0005714285717,5.195285714286001,SL,-1.0,-1.0,289714,289716
ETHUSD,reprise,ny_am,2026-05-07 16:45:00,SELL,2315.59,2322.5062857142857,2301.7574285714286,6.91628571428555,TP,2.0,0.9056000000000108,291436,291443
ETHUSD,reprise,london,2026-05-08 09:30:00,SELL,2274.87,2277.8284285714285,2268.953142857142,2.9584285714286125,TP,2.0,1.7711434931672096,291637,291642
ETHUSD,reprise,ny_am,2026-05-12 17:30:00,SELL,2273.59,2282.158428571429,2256.453142857143,8.56842857142874,FLAT,0.631387652345011,0.0,292884,292888
ETHUSD,reprise,london,2026-05-17 11:15:00,SELL,2184.49,2186.3357142857144,2180.798571428571,1.845714285714621,FLAT,-0.24380804953570726,-0.24380804953570726,294252,294256
ETHUSD,reprise,london,2026-05-19 11:05:00,SELL,2138.94,2141.9751428571426,2132.869714285715,3.035142857142546,TP,2.0,1.7082644262450297,294829,294832
ETHUSD,reprise,ny_am,2026-05-19 16:05:00,SELL,2116.99,2118.710285714286,2113.549428571428,1.7202857142860921,TP,2.0,1.4236000000001052,294887,294887
ETHUSD,reprise,london,2026-05-25 09:20:00,SELL,2101.62,2109.577142857143,2085.705714285714,7.957142857143026,SL,-1.0,-1.0,296531,296537
ETHUSD,reprise,ny_am,2026-05-26 16:45:00,BUY,2116.76,2108.7547142857143,2132.7705714285717,8.005285714285947,SL,-1.0,0.9055999999999889,296916,296917
ETHUSD,reprise,london,2026-06-01 09:05:00,SELL,1991.98,1996.2324285714285,1983.475142857143,4.2524285714284815,TP,2.0,1.4235999999999869,298544,298546
ETHUSD,reprise,ny_am,2026-06-01 16:10:00,SELL,1981.94,1990.4607142857142,1964.8985714285716,8.52071428571412,TP,2.0,0.0,298631,298636
ETHUSD,reprise,ny_am,2026-06-03 16:25:00,SELL,1872.37,1877.7522857142856,1861.6054285714283,5.382285714285672,TP,2.0,0.0,299207,299210
ETHUSD,reprise,ny_am,2026-06-08 15:40:00,BUY,1682.62,1675.527857142857,1696.8042857142855,7.09214285714279,FLAT,1.074428441937785,0.0,300647,300664
ETHUSD,reprise,london,2026-06-14 09:05:00,BUY,1678.85,1676.6362857142858,1683.2774285714281,2.2137142857141043,SL,-1.0,-1.0,302289,302290
ETHUSD,reprise,ny_am,2026-06-16 15:35:00,BUY,1823.36,1813.9934285714285,1842.0931428571425,9.366571428571433,SL,-1.0,-1.0,302941,302941
ETHUSD,reprise,ny_am,2026-06-18 16:35:00,SELL,1741.15,1752.2044285714285,1719.041142857143,11.054428571428389,FLAT,0.21439371421926703,0.0,303530,303544
ETHUSD,reprise,london,2026-06-19 09:35:00,SELL,1699.33,1701.607857142857,1694.7742857142857,2.2778571428571013,TP,2.0,0.9055999999999957,303733,303740
ETHUSD,reprise,london,2026-06-26 09:05:00,SELL,1548.4,1556.8395714285714,1531.5208571428575,8.439571428571298,SL,-1.0,-1.0,305745,305745
ETHUSD,reprise,london,2026-07-03 11:45:00,BUY,1725.39,1718.5957142857144,1738.9785714285715,6.7942857142857065,SL,-1.0,-1.0,307791,307791
ETHUSD,reprise,london,2026-07-04 11:35:00,BUY,1759.19,1756.0531428571428,1765.4637142857146,3.1368571428572523,FLAT,0.6822114946715815,0.9056000000000028,308077,308080
ETHUSD,reprise,ny_am,2026-07-04 16:20:00,BUY,1762.98,1760.073142857143,1768.7937142857143,2.9068571428570067,TP,2.0,1.8593514448594868,308136,308142
ETHUSD,reprise,london,2026-07-11 09:15:00,BUY,1797.16,1795.8154285714286,1799.8491428571429,1.3445714285714985,TP,2.0,1.7743413514661979,310074,310078
ETHUSD,reprise,ny_am,2026-07-17 16:05:00,SELL,1825.64,1830.6661428571429,1815.5877142857144,5.026142857142759,TP,2.0,1.4235999999999889,311884,311884
ETHUSD,reprise,london,2026-07-18 11:30:00,BUY,1845.52,1842.9822857142858,1850.5954285714286,2.5377142857141735,FLAT,0.3625309614952035,0.3625309614952035,312110,312112
ETHUSD,reprise,london,2026-07-24 11:20:00,SELL,1891.56,1895.33,1884.0199999999998,3.769999999999982,FLAT,1.2679045092838186,1.258333156498665,313837,313840
ETHUSD,reprise,ny_am,2026-07-24 16:55:00,SELL,1856.42,1867.2537142857143,1834.7525714285716,10.833714285714223,FLAT,-0.48644443272324606,0.0,313901,313912
ETHUSD,reprise,ny_am,2026-07-27 16:35:00,BUY,1954.67,1949.8088571428573,1964.392285714286,4.861142857142795,SL,-1.0,-1.0,314769,314769
XTIUSD,reprise,ny_am,2023-08-15 17:00:00,SELL,80.53,80.90842857142857,79.77314285714286,0.37842857142857156,FLAT,0.29067572668931513,0.29067572668931513,3237,3239
XTIUSD,reprise,ny_am,2023-09-07 15:45:00,BUY,86.57,86.37714285714286,86.95571428571425,0.19285714285713595,TP,2.0,0.9055999999999871,7864,7870
XTIUSD,reprise,ny_am,2023-09-20 15:55:00,BUY,89.42,89.18199999999999,89.89600000000002,0.23800000000001376,SL,-1.0,-1.0,10347,10348
XTIUSD,reprise,ny_am,2023-10-03 16:05:00,SELL,87.62,88.07885714285715,86.70228571428572,0.4588571428571413,SL,-1.0,-1.0,12833,12834
XTIUSD,reprise,ny_am,2023-10-05 16:05:00,SELL,82.17,82.69385714285714,81.12228571428572,0.523857142857139,SL,-1.0,0.0,13386,13396
XTIUSD,reprise,ny_am,2023-10-11 17:35:00,SELL,82.47,83.07614285714286,81.25771428571429,0.6061428571428564,FLAT,0.0659910440725771,0.0659910440725771,14509,14510
XTIUSD,reprise,ny_am,2024-01-29 16:35:00,SELL,77.1,77.433,76.43399999999998,0.3330000000000126,FLAT,-0.1501501501501786,1.4235999999999893,35276,35287
XTIUSD,reprise,ny_am,2024-01-31 16:35:00,SELL,77.07,77.31914285714286,76.57171428571426,0.24914285714287132,TP,2.0,1.9553495412843267,35825,35828
XTIUSD,reprise,ny_am,2024-02-05 16:45:00,SELL,71.88,72.26685714285715,71.1062857142857,0.3868571428571528,FLAT,0.12924667651402183,0.0,36657,36667
XTIUSD,reprise,ny_am,2024-03-19 16:15:00,BUY,82.48,82.28271428571429,82.87457142857143,0.1972857142857123,TP,2.0,1.423600000000003,45180,45192
XTIUSD,reprise,ny_am,2024-04-11 15:55:00,SELL,85.01,85.18942857142856,84.65114285714287,0.17942857142855928,SL,-1.0,0.0,49563,49566
XTIUSD,reprise,ny_am,2024-04-16 15:55:00,SELL,84.4,84.697,83.80600000000001,0.29699999999999704,SL,-1.0,-1.0,50391,50394
XTIUSD,reprise,ny_am,2024-05-03 16:30:00,SELL,78.54,78.761,78.09800000000003,0.22099999999998943,TP,2.0,0.0,53987,53999
XTIUSD,reprise,ny_am,2024-05-20 17:00:00,BUY,79.51,79.129,80.272,0.3810000000000002,FLAT,-0.0524934383202368,-0.0524934383202368,57036,57038
XTIUSD,reprise,ny_am,2024-05-30 16:10:00,SELL,78.43,78.75871428571429,77.77257142857144,0.32871428571428396,SL,-1.0,-1.0,59174,59178
XTIUSD,reprise,ny_am,2024-07-11 15:30:00,BUY,81.39,81.14885714285714,81.87228571428571,0.24114285714286154,SL,-1.0,0.0,67361,67364
XTIUSD,reprise,ny_am,2024-07-25 16:05:00,SELL,76.12,76.31214285714286,75.73571428571431,0.19214285714285495,SL,-1.0,0.0,70132,70135
XTIUSD,reprise,ny_am,2024-07-30 15:35:00,SELL,74.92,75.07285714285715,74.61428571428573,0.1528571428571439,TP,2.0,1.4236000000000273,70942,70945
XTIUSD,reprise,ny_am,2024-08-09 16:35:00,SELL,75.33,75.53728571428572,74.91542857142855,0.2072857142857174,SL,-1.0,0.9056000000000114,73162,73166
XTIUSD,reprise,ny_am,2024-08-12 15:35:00,BUY,76.6,76.51471428571429,76.77057142857142,0.0852857142857033,TP,2.0,0.905599999999992,73420,73423
XTIUSD,reprise,ny_am,2024-09-30 16:20:00,BUY,67.78,67.55257142857143,68.23485714285714,0.2274285714285753,SL,-1.0,0.0,83050,83056
XTIUSD,reprise,ny_am,2024-10-15 15:40:00,SELL,70.25,70.45385714285715,69.84228571428571,0.20385714285714585,TP,2.0,0.0,86066,86072
XTIUSD,reprise,ny_am,2024-11-08 15:50:00,BUY,70.82,70.70142857142858,71.05714285714284,0.11857142857141412,SL,-1.0,0.0,90988,90990
XTIUSD,reprise,ny_am,2024-11-22 15:35:00,BUY,69.55,69.4027142857143,69.84457142857141,0.14728571428570092,TP,2.0,0.0,93740,93742
XTIUSD,reprise,ny_am,2024-12-03 16:35:00,SELL,68.81,69.03714285714287,68.35571428571428,0.22714285714286575,SL,-1.0,0.0,95593,95600
XTIUSD,reprise,ny_am,2024-12-16 16:15:00,BUY,70.51,70.37371428571429,70.78257142857144,0.13628571428571945,SL,-1.0,0.0,98075,98079
XTIUSD,reprise,ny_am,2025-01-21 15:55:00,SELL,75.15,75.32642857142856,74.79714285714287,0.17642857142855917,SL,-1.0,0.9055999999999977,104619,104621
XTIUSD,reprise,ny_am,2025-01-24 15:35:00,SELL,74.75,74.86714285714285,74.5157142857143,0.11714285714285211,SL,-1.0,0.9056000000000066,105444,105447
XTIUSD,reprise,ny_am,2025-02-05 16:05:00,SELL,71.68,71.85442857142857,71.33114285714288,0.17442857142856383,TP,2.0,1.4235999999999944,107664,107670
XTIUSD,reprise,ny_am,2025-02-27 15:45:00,BUY,69.23,69.12814285714286,69.43371428571429,0.10185714285714198,TP,2.0,2.452768863955084,112038,112038
XTIUSD,reprise,ny_am,2025-03-04 16:55:00,SELL,66.96,67.17628571428571,66.52742857142856,0.21628571428571775,SL,-1.0,0.0,112880,112884
XTIUSD,reprise,ny_am,2025-04-22 17:10:00,BUY,63.1,62.89885714285714,63.50228571428572,0.2011428571428624,FLAT,0.24857954545452482,0.24857954545452482,122247,122253
XTIUSD,reprise,ny_am,2025-05-19 17:10:00,BUY,61.72,61.562428571428576,62.035142857142844,0.1575714285714227,FLAT,-0.190389845874901,-0.190389845874901,127497,127497
XTIUSD,reprise,ny_am,2025-07-18 17:05:00,BUY,66.9,66.75014285714286,67.19971428571431,0.1498571428571438,FLAT,1.2678741658722361,0.9055999999999909,139492,139496
XTIUSD,reprise,ny_am,2025-08-04 15:45:00,SELL,65.18,65.37471428571428,64.79057142857145,0.1947142857142694,SL,-1.0,0.9055999999999913,142509,142523
XTIUSD,reprise,ny_am,2025-08-06 17:05:00,SELL,65.23,66.06257142857143,63.564857142857164,0.832571428571427,FLAT,-0.048043925875076325,-0.048043925875076325,143079,143084
XTIUSD,reprise,ny_am,2025-08-26 16:00:00,BUY,63.57,63.46414285714285,63.781714285714294,0.10585714285714687,TP,2.0,0.0,146930,146937
XTIUSD,reprise,ny_am,2025-08-28 15:50:00,BUY,63.8,63.65714285714286,64.08571428571427,0.1428571428571388,SL,-1.0,-1.0,147477,147483
XTIUSD,reprise,ny_am,2025-10-13 16:35:00,SELL,59.11,59.33342857142858,58.66314285714285,0.22342857142857753,SL,-1.0,-1.0,156286,156287
XTIUSD,reprise,ny_am,2025-10-23 16:00:00,BUY,61.44,60.94314285714285,62.43371428571429,0.4968571428571451,FLAT,-0.26164462334674066,-0.26164462334674066,158488,158507
XTIUSD,reprise,ny_am,2025-11-26 16:25:00,SELL,57.76,57.885714285714286,57.50857142857143,0.1257142857142881,SL,-1.0,-1.0,165111,165113
XTIUSD,reprise,ny_am,2025-12-19 16:25:00,SELL,56.3,56.41642857142857,56.067142857142855,0.1164285714285711,SL,-1.0,-1.0,169569,169569
XTIUSD,reprise,ny_am,2026-01-05 17:05:00,SELL,57.63,57.91742857142857,57.05514285714286,0.2874285714285705,SL,-1.0,-1.0,172018,172022
XTIUSD,reprise,ny_am,2026-01-07 17:45:00,BUY,56.33,56.145,56.69999999999999,0.18499999999999517,FLAT,0.0,0.0,172578,172578
XTIUSD,reprise,ny_am,2026-01-30 15:30:00,BUY,64.92,64.74,65.28000000000002,0.18000000000000682,SL,-1.0,-1.0,177205,177206
XTIUSD,reprise,ny_am,2026-02-13 16:05:00,SELL,62.71,62.87428571428572,62.38142857142857,0.16428571428571814,FLAT,0.9130434782608394,0.9055999999999997,179979,179989
XTIUSD,reprise,ny_am,2026-02-20 16:30:00,BUY,66.08,65.94985714285714,66.34028571428571,0.13014285714285734,SL,-1.0,-1.0,181319,181319
XTIUSD,reprise,ny_am,2026-03-05 16:15:00,BUY,76.74,76.4602857142857,77.29942857142856,0.2797142857142916,TP,2.0,0.0,183801,183810
XTIUSD,reprise,ny_am,2026-04-21 15:30:00,SELL,86.76,87.13785714285714,86.00428571428573,0.37785714285713823,SL,-1.0,0.9056000000000062,192614,192615
XTIUSD,reprise,ny_am,2026-05-13 17:05:00,BUY,98.83,98.35385714285715,99.78228571428569,0.47614285714284676,FLAT,0.25202520252026706,0.25202520252026706,197055,197058
XTIUSD,reprise,ny_am,2026-05-19 16:20:00,BUY,103.29,102.613,104.64400000000002,0.6770000000000067,SL,-1.0,-1.0,198147,198150
XTIUSD,reprise,ny_am,2026-05-29 15:50:00,SELL,86.76,87.10657142857143,86.06685714285716,0.34657142857142276,SL,-1.0,0.0,200318,200328
XTIUSD,reprise,ny_am,2026-06-23 17:00:00,SELL,72.86,73.14485714285713,72.29028571428573,0.2848571428571347,SL,-1.0,0.0,204978,204980
XTIUSD,reprise,ny_am,2026-07-07 17:15:00,SELL,70.11,70.48142857142858,69.36714285714284,0.37142857142858077,FLAT,-0.0807692307692318,0.0,207688,207695
XTIUSD,reprise,ny_am,2026-07-13 17:20:00,BUY,74.32,73.67442857142856,75.61114285714285,0.6455714285714294,FLAT,0.07745076344325717,0.07745076344325717,208793,208799
XTIUSD,reprise,ny_am,2026-07-15 16:10:00,BUY,79.35,78.98457142857143,80.08085714285713,0.36542857142856633,SL,-1.0,-1.0,209335,209339
XTIUSD,reprise,ny_am,2026-07-24 16:20:00,BUY,88.7,88.43485714285714,89.23028571428573,0.26514285714286245,SL,-1.0,-1.0,211269,211269
XTIUSD,reprise,ny_am,2026-07-27 16:35:00,SELL,83.12,83.565,82.23000000000002,0.4449999999999932,FLAT,1.191011235955077,0.905600000000002,211546,211559
